image concentration x1 y1 x2 y2 x3 y3 x4 y4 rotation
20250807_165741 5 2444.191574 1279.048160 2794.860252 1284.043441 2769.419434 1561.968140 2413.220836 1553.788577 90.000000
20250807_165741 6 2481.156648 948.360604 2822.833821 957.352108 2801.853644 1219.104797 2448.187798 1212.111404 90.000000
20250807_165749 0 2016.157535 3672.906665 2490.823239 3666.789839 2489.599874 4109.648048 2017.380900 4107.201317 90.000000
20250807_165749 1 2013.710804 3130.955874 2487.153143 3124.839048 2488.376509 3559.133700 2013.710804 3565.250526 90.000000
20250807_165749 2 2010.040709 2592.675179 2481.036317 2589.005083 2485.686035 3019.971680 2013.710804 3025.746466 90.000000
20250807_165749 3 2012.539307 2061.380615 2481.036317 2059.287944 2482.259682 2483.795674 2010.040709 2487.465770 90.000000
20250807_165749 4 2005.147248 1534.464266 2476.142856 1534.464266 2479.812952 1958.971996 2007.593978 1958.971996 90.000000
20250807_165749 5 2000.253787 1009.640588 2466.355935 1005.970492 2473.696126 1431.701588 2003.923883 1432.924953 90.000000
20250807_165749 6 1995.360326 486.040275 2460.239109 478.700084 2467.579300 903.207814 1997.807057 905.654544 90.000000
20250807_165751 0 2260.614359 3206.422496 2625.217559 3217.380515 2634.861328 3472.901611 2283.526582 3456.464581 90.000000
20250807_165751 1 2227.740300 2868.716252 2601.309153 2883.659007 2616.708984 3151.572021 2252.644890 3140.674378 90.000000
20250807_165751 2 2187.892955 2510.090153 2577.400746 2517.063439 2596.328235 2806.952869 2217.778464 2799.979583 90.000000
20250807_165751 3 2147.745117 2113.894287 2554.488523 2120.582362 2571.068604 2441.769287 2178.927303 2433.384015 90.000000
20250807_165751 4 2097.240247 1686.246309 2525.599199 1687.242493 2547.447266 2035.689941 2134.099040 2032.918205 90.000000
20250807_165751 5 2044.442516 1205.089626 2493.721323 1204.093443 2520.618281 1596.589784 2087.278411 1594.597417 90.000000
20250807_165751 6 1986.981934 673.625671 2454.870162 671.135212 2488.865967 1107.879517 2031.492129 1103.478898 90.000000
20250807_165754 0 2172.890869 3274.337402 2598.701897 3301.170429 2554.679643 3713.023071 2119.348465 3686.609718 90.000000
20250807_165754 1 2228.914964 2799.316734 2637.832789 2821.816997 2605.549803 3198.451836 2180.001348 3174.973301 90.000000
20250807_165754 2 2283.698213 2369.855190 2677.941954 2384.529274 2648.593785 2729.859400 2241.632504 2711.272226 90.000000
20250807_165754 3 2336.524918 1974.633177 2709.246668 1991.263806 2679.898499 2303.332673 2294.459209 2288.658588 90.000000
20250807_165754 4 2380.547172 1613.650694 2743.486199 1623.433418 2714.806152 1915.698120 2343.372824 1903.219298 90.000000
20250807_165754 5 2422.612881 1277.125020 2769.899551 1283.972926 2747.399288 1553.976084 2386.416806 1545.171633 90.000000
20250807_165754 6 2463.700318 960.164792 2799.247720 971.904059 2778.704002 1219.406954 2431.417332 1213.537320 90.000000
20250807_165803 0 1818.695234 3702.173974 2297.264625 3711.940696 2289.939583 4155.105718 1815.032713 4141.676475 90.000000
20250807_165803 1 1826.020276 3157.679208 2308.252187 3162.562569 2302.147986 3604.506751 1818.695234 3597.181710 90.000000
20250807_165803 2 1833.345317 2611.963602 2315.577229 2620.509484 2307.031347 3056.349465 1826.020276 3051.466103 90.000000
20250807_165803 3 1845.553720 2077.235558 2320.460590 2083.339760 2313.135548 2515.517220 1835.786998 2510.633859 90.000000
20250807_165803 4 1851.657922 1546.170036 2324.123111 1555.936758 2320.460590 1985.672537 1844.332880 1973.464134 90.000000
20250807_165803 5 1858.956864 1017.512207 2330.227312 1027.312916 2322.902270 1450.944494 1856.541283 1444.840292 90.000000
20250807_165803 6 1868.749686 490.143192 2333.889833 503.572435 2330.227312 923.541492 1858.982963 913.774770 90.000000
20250807_165805 0 2083.766625 3263.106335 2452.365518 3269.165495 2458.264160 3528.194580 2108.003265 3514.561470 90.000000
20250807_165805 1 2048.421526 2925.813102 2432.168318 2933.891982 2447.316218 3204.534457 2072.658165 3199.485157 90.000000
20250807_165805 2 2013.076426 2561.253649 2412.980978 2563.273369 2429.138738 2863.201783 2039.901855 2856.404053 90.000000
20250807_165805 3 1969.652447 2161.349097 2390.764059 2165.388537 2408.941539 2489.553591 2000.958107 2482.484571 90.000000
20250807_165805 4 1923.198888 1722.060006 2364.507699 1728.119166 2384.704899 2081.570159 1957.534128 2077.530719 90.000000
20250807_165805 5 1868.666449 1232.277916 2334.211900 1238.337076 2359.458400 1635.212048 1913.100288 1630.162748 90.000000
20250807_165805 6 1812.114291 693.012687 2295.837221 694.022547 2326.133020 1144.420098 1860.587570 1134.321498 90.000000
20250807_165808 0 1983.653975 3370.938997 2442.117440 3390.917910 2404.262659 3835.711592 1936.335498 3813.629637 90.000000
20250807_165808 1 2036.230061 2865.157055 2473.663091 2874.620751 2445.272005 3283.662695 1996.272236 3272.095957 90.000000
20250807_165808 2 2088.806146 2402.487504 2506.260264 2416.157286 2482.075265 2782.086840 2049.899843 2772.623145 90.000000
20250807_165808 3 2135.073101 1976.621212 2533.599829 1991.342516 2509.414830 2326.777941 2099.321363 2316.262724 90.000000
20250807_165808 4 2176.082448 1584.403614 2564.093958 1597.021875 2539.908959 1906.169257 2141.382232 1897.757084 90.000000
20250807_165808 5 2212.581055 1216.961670 2587.227436 1230.040799 2568.300045 1522.363834 2181.340057 1509.745573 90.000000
20250807_165808 6 2244.431359 873.574939 2611.412435 884.090157 2591.433523 1156.434279 2217.091795 1146.970584 90.000000
20250807_165814 0 1845.804897 3579.711123 2326.281845 3589.721060 2313.769424 4038.916956 1840.799929 4016.394599 90.000000
20250807_165814 1 1857.066075 3039.174557 2335.040539 3047.933251 2330.035571 3487.119212 1849.558623 3477.109275 90.000000
20250807_165814 2 1870.829738 2502.391717 2345.050475 2507.396685 2335.040539 2940.326435 1858.317317 2932.818983 90.000000
20250807_165814 3 1877.085948 1965.608877 2351.306686 1980.623781 2342.547991 2406.046079 1870.829738 2393.533658 90.000000
20250807_165814 4 1888.347127 1438.835973 2362.567864 1448.845909 2356.311654 1874.268207 1880.839674 1863.007028 90.000000
20250807_165814 5 1898.357063 909.560585 2368.824074 922.073006 2363.819106 1349.997787 1890.849611 1337.485367 90.000000
20250807_165814 6 1908.366999 386.541407 2371.326558 399.053828 2371.326558 818.219915 1902.110789 808.209979 90.000000
20250807_165818 0 2122.464754 3202.831557 2495.468440 3208.026595 2503.780500 3479.207547 2146.927490 3465.825983 90.000000
20250807_165818 1 2090.255522 2853.725043 2476.766306 2859.959088 2495.487061 3140.761230 2114.152695 3137.374086 90.000000
20250807_165818 2 2054.929268 2472.409298 2460.142186 2478.643343 2474.688291 2785.150550 2085.060485 2779.955512 90.000000
20250807_165818 3 2015.446984 2058.884320 2435.206006 2062.001343 2452.189453 2401.345947 2046.617208 2394.483737 90.000000
20250807_165818 4 1967.652640 1605.877058 2412.347842 1614.189118 2435.206006 1980.958759 2004.017901 1975.763722 90.000000
20250807_165818 5 1914.663258 1106.114460 2382.216625 1110.270489 2405.074789 1516.522415 1956.223557 1513.405392 90.000000
20250807_165818 6 1863.751891 554.401487 2347.929378 553.362479 2377.021587 1004.291726 1910.507228 1004.291726 90.000000
20250807_165821 0 2029.163202 3240.361296 2463.980119 3281.825796 2402.343700 3705.436091 1952.958175 3657.247618 90.000000
20250807_165821 1 2114.333526 2768.562528 2526.737199 2802.182393 2477.428065 3184.328188 2043.731810 3145.105013 90.000000
20250807_165821 2 2191.659215 2335.986936 2587.252956 2369.606801 2543.547132 2714.770745 2128.902134 2680.030218 90.000000
20250807_165821 3 2258.898944 1944.875844 2642.165401 1977.375046 2597.338915 2288.919126 2203.986498 2257.540585 90.000000
20250807_165821 4 2320.535363 1587.384616 2688.112550 1619.883818 2646.648050 1904.532006 2271.226228 1876.515452 90.000000
20250807_165821 5 2378.809795 1257.909942 2730.697712 1282.564509 2694.836523 1550.402765 2335.103971 1523.506873 90.000000
20250807_165821 6 2432.601578 949.727849 2766.558901 972.141092 2739.663009 1216.445442 2391.137079 1192.911537 90.000000
20250807_165825 0 1860.570005 3624.070303 2338.329891 3632.734343 2324.714972 4078.313512 1850.668245 4059.747713 90.000000
20250807_165825 1 1869.234044 3083.186701 2344.518491 3089.375301 2338.329891 3526.290430 1861.807725 3518.864111 90.000000
20250807_165825 2 1877.898083 2542.303099 2354.420250 2550.967138 2346.993931 2980.455948 1869.234044 2976.742788 90.000000
20250807_165825 3 1889.037563 2011.321256 2363.084290 2019.985295 2354.420250 2444.523226 1881.611243 2438.334626 90.000000
20250807_165825 4 1896.463882 1481.577133 2370.510609 1492.716612 2364.322010 1918.492262 1890.275283 1906.115063 90.000000
20250807_165825 5 1905.127922 955.546169 2374.223769 964.210209 2366.797449 1389.985859 1897.701602 1378.846380 90.000000
20250807_165825 6 1915.029681 436.941525 2380.412368 436.941525 2380.412368 862.717176 1907.603361 852.815416 90.000000
20250807_165828 0 2296.503534 3326.428048 2662.253341 3338.861469 2670.542289 3612.396736 2314.117548 3595.818841 90.000000
20250807_165828 1 2270.600574 2971.039425 2655.000512 2981.400610 2662.253341 3268.405416 2290.286824 3259.080350 90.000000
20250807_165828 2 2239.517021 2589.747842 2644.639328 2594.928434 2656.036631 2906.800083 2264.383863 2900.583372 90.000000
20250807_165828 3 2205.325112 2175.300469 2621.844722 2178.408824 2640.494854 2520.327907 2230.191955 2507.894486 90.000000
20250807_165828 4 2169.060967 1729.769542 2609.411301 1729.769542 2625.989196 2096.555468 2199.108402 2092.410994 90.000000
20250807_165828 5 2132.796822 1239.685523 2591.797288 1245.902234 2603.194591 1642.735594 2168.024849 1638.591120 90.000000
20250807_165828 6 2093.069092 701.421997 2564.858209 695.723346 2589.725051 1142.290390 2127.616230 1135.037561 90.000000
20250807_165831 0 2222.013195 3317.327721 2657.114670 3352.660788 2603.610313 3788.771779 2162.451740 3742.334035 90.000000
20250807_165831 1 2285.612714 2835.788501 2703.552415 2861.026406 2664.181284 3255.747234 2234.127389 3221.423684 90.000000
20250807_165831 2 2346.183686 2393.620412 2747.971127 2416.839284 2711.628544 2773.198498 2300.755457 2747.960593 90.000000
20250807_165831 3 2404.735624 1986.785390 2785.323226 2013.032811 2749.607178 2335.516357 2357.288364 2308.821053 90.000000
20250807_165831 4 2453.192401 1613.264401 2822.675325 1632.445209 2789.267578 1936.007812 2410.792721 1912.081192 90.000000
20250807_165831 5 2498.620629 1263.971802 2852.960810 1283.152609 2825.703873 1561.779076 2460.259014 1543.607785 90.000000
20250807_165831 6 2542.029825 935.879042 2885.265328 951.021784 2858.008391 1209.457928 2507.706275 1198.353250 90.000000
20250924_165134 0 2137.673582 3439.603970 2621.327098 3453.458628 2608.731954 3890.510112 2125.078439 3880.433997 90.000000
20250924_165134 1 2149.009212 2899.272308 2628.884184 2901.791337 2622.586612 3342.621364 2142.711640 3335.064278 90.000000
20250924_165134 2 2162.863870 2357.681132 2642.738842 2371.535789 2633.922242 2795.992130 2151.528240 2793.473101 90.000000
20250924_165134 3 2177.978042 1831.204128 2650.295928 1838.761214 2645.257871 2260.698526 2165.382898 2255.660468 90.000000
20250924_165134 4 2183.016099 1294.651009 2654.074471 1314.803238 2647.577881 1742.101685 2184.275614 1729.183464 90.000000
20250924_165134 5 2186.794642 764.395462 2656.593500 776.990605 2652.814957 1205.225489 2183.016099 1192.630345 90.000000
20250924_165134 6 2191.832700 258.070687 2660.372043 275.703888 2659.112529 669.931884 2186.794642 659.855769 90.000000
20250924_165136 0 2133.839120 3440.346975 2613.817768 3446.645907 2597.440543 3883.791815 2119.981469 3880.012456 90.000000
20250924_165136 1 2143.917412 2898.638790 2628.884184 2901.791337 2620.116700 3340.823843 2135.098906 3330.745552 90.000000
20250924_165136 2 2162.863870 2357.681132 2639.013497 2364.489324 2628.935205 2796.596085 2146.436985 2791.556940 90.000000
20250924_165136 3 2174.152287 1826.560498 2647.832002 1839.158363 2639.013497 2259.927046 2160.294636 2253.628114 90.000000
20250924_165136 4 2175.412074 1302.489324 2651.611362 1313.827402 2645.312430 1742.154804 2175.412074 1729.556940 90.000000
20250924_165136 5 2180.451220 764.560498 2655.390721 774.638790 2650.351575 1206.745552 2177.931647 1195.407473 90.000000
20250924_165136 6 2191.832700 258.070687 2660.429867 273.243772 2652.871148 673.855872 2182.970793 661.258007 90.000000
20250924_165139 0 2130.190573 3437.358123 2608.668714 3449.949653 2597.336337 3884.357439 2115.080737 3879.320827 90.000000
20250924_165139 1 2141.522950 2897.181484 2625.037703 2904.736403 2614.964479 3339.144189 2135.098906 3330.745552 90.000000
20250924_165139 2 2155.373633 2355.745693 2632.592621 2363.300611 2625.037703 2795.190091 2142.782103 2790.153479 90.000000
20250924_165139 3 2170.483469 1825.642279 2643.924998 1838.233809 2632.592621 2261.309218 2156.632786 2252.495147 90.000000
20250924_165139 4 2173.001775 1296.798017 2646.443304 1310.648700 2642.665845 1734.983262 2173.001775 1728.687497 90.000000
20250924_165139 5 2176.779234 764.176297 2651.479916 783.063592 2645.184151 1202.361542 2174.260928 1193.547471 90.000000
20250924_165139 6 2186.852458 255.478483 2653.998222 275.624931 2650.220763 674.776433 2179.297540 660.925750 90.000000
20250924_165143 0 2121.374672 3438.617537 2599.852813 3451.209067 2588.520436 3885.616854 2106.264836 3880.580242 90.000000
20250924_165143 1 2131.447635 2894.662656 2614.962388 2902.217574 2604.889164 3336.625360 2125.023591 3328.226723 90.000000
20250924_165143 2 2144.038903 2355.745693 2621.257892 2363.300611 2613.702974 2795.190091 2131.447373 2790.153479 90.000000
20250924_165143 3 2159.148739 1823.123450 2632.590269 1835.714980 2621.257892 2258.790389 2145.298056 2249.976318 90.000000
20250924_165143 4 2159.148217 1295.538603 2632.589746 1309.389286 2628.812287 1733.723848 2159.148217 1727.428083 90.000000
20250924_165143 5 2165.444504 760.398053 2640.145187 779.285348 2633.849422 1198.583299 2162.926198 1189.769228 90.000000
20250924_165143 6 2172.998900 250.440826 2640.144664 270.587274 2636.367205 669.738776 2165.443982 655.888093 90.000000
20250924_165145 0 2123.894245 3432.318605 2602.372386 3444.910135 2591.040009 3879.317921 2108.784409 3874.281309 90.000000
20250924_165145 1 2133.967208 2893.402869 2617.481961 2900.957787 2607.408737 3335.365573 2127.543164 3326.966936 90.000000
20250924_165145 2 2149.078049 2353.226120 2626.297037 2360.781038 2618.742119 2792.670518 2136.486519 2787.633906 90.000000
20250924_165145 3 2162.928099 1821.863663 2636.369628 1834.455193 2625.037251 2257.530602 2149.077416 2248.716531 90.000000
20250924_165145 4 2162.927576 1296.798389 2636.369105 1310.649072 2632.591646 1734.983634 2162.927576 1728.687869 90.000000
20250924_165145 5 2167.964077 759.138267 2642.664760 778.025562 2636.368995 1197.323512 2165.445771 1188.509441 90.000000
20250924_165145 6 2178.038045 250.440826 2645.183810 270.587274 2641.406351 669.738776 2170.483127 655.888093 90.000000
20250924_165148 0 2105.025448 3431.060685 2583.503589 3443.652215 2572.171212 3878.060001 2089.915612 3873.023389 90.000000
20250924_165148 1 2118.872170 2893.402869 2602.386923 2900.957787 2592.313699 3335.365573 2112.448126 3326.966936 90.000000
20250924_165148 2 2133.983011 2351.968200 2611.202000 2359.523118 2603.647082 2791.412598 2121.391481 2786.375986 90.000000
20250924_165148 3 2146.575141 1819.347824 2620.016670 1831.939354 2608.684293 2255.014763 2132.724458 2246.200692 90.000000
20250924_165148 4 2150.348378 1289.250870 2623.789907 1303.101553 2620.012448 1727.436115 2150.348378 1721.140350 90.000000
20250924_165148 5 2149.095280 754.106588 2623.795962 772.993883 2617.500197 1192.291833 2146.576974 1183.477762 90.000000
20250924_165148 6 2160.427168 242.893307 2627.572932 263.039755 2623.795473 662.191257 2152.872250 648.340574 90.000000
20250924_165149 0 2086.159448 3431.060685 2568.156866 3437.256229 2556.837266 3873.689682 2071.049612 3873.023389 90.000000
20250924_165149 1 2102.521637 2887.114203 2586.036390 2894.669121 2575.963166 3329.076907 2096.097594 3320.678270 90.000000
20250924_165149 2 2111.343812 2348.195000 2594.569265 2350.574662 2587.022865 2785.750382 2098.752282 2782.602787 90.000000
20250924_165149 3 2126.451408 1818.090090 2605.888864 1829.873078 2595.826998 2249.955998 2112.600725 2244.942959 90.000000
20250924_165149 4 2128.966912 1284.219937 2609.662064 1295.336427 2604.631131 1722.965748 2128.966912 1716.109417 90.000000
20250924_165149 5 2135.260214 750.333388 2613.435264 760.799777 2609.662064 1190.944564 2132.741908 1179.704562 90.000000
20250924_165149 6 2145.334368 240.377840 2617.208464 258.964192 2610.919798 658.923380 2137.779450 645.825107 90.000000
20250924_165156 0 2521.270769 3299.785117 2879.594556 3290.071520 2893.625307 3472.471279 2550.411559 3490.819184 90.000000
20250924_165156 1 2475.940652 3046.152316 2849.374478 3024.566545 2874.198114 3238.265671 2512.636461 3243.662114 90.000000
20250924_165156 2 2421.976226 2751.506551 2820.233688 2719.127895 2849.374478 2967.364254 2466.227055 2995.425755 90.000000
20250924_165156 3 2368.011800 2394.262052 2783.537879 2373.755571 2814.837246 2653.291296 2413.341918 2686.749240 90.000000
20250924_165156 4 2299.065918 2033.833130 2741.445627 2007.876764 2780.300013 2296.046798 2356.139627 2321.949722 90.000000
20250924_165156 5 2212.235596 1611.935425 2692.877643 1583.716378 2731.732030 1928.009414 2278.430854 1954.991627 90.000000
20250924_165156 6 2113.299711 1089.402238 2638.913218 1048.389274 2686.401912 1486.580411 2184.532753 1518.959067 90.000000
20250924_165159 0 2522.961174 3300.074186 2877.462317 3292.508612 2895.835852 3470.839980 2554.304263 3492.455903 90.000000
20250924_165159 1 2476.486939 3050.410271 2848.280820 3025.551959 2873.139132 3239.549600 2514.314805 3246.034377 90.000000
