image concentration x1 y1 x2 y2 x3 y3 x4 y4 rotation
IMG_1505 2 1183.742824 1637.691021 1468.467918 1658.501493 1424.009182 1889.308546 1130.770714 1869.444004 90.000000
IMG_1505 3 1249.012032 1371.884538 1518.602237 1396.478732 1477.927223 1599.853799 1198.877713 1579.043327 90.000000
IMG_1505 4 1310.497517 1132.564111 1566.844694 1149.590860 1530.899334 1342.560691 1262.255059 1323.642080 90.000000
IMG_1505 5 1363.469627 916.891947 1606.573777 936.756488 1571.574347 1107.023986 1319.956822 1089.051306 90.000000
IMG_1505 6 1410.766155 717.300602 1643.465068 735.273282 1611.303430 892.297752 1372.928933 876.216933 90.000000
IMG_1506 0 907.803270 2431.352189 1234.752224 2434.896351 1232.980143 2731.719928 909.575351 2727.289725 90.000000
IMG_1506 1 903.373067 2060.987248 1226.777860 2062.759329 1229.435981 2358.696866 904.259107 2357.810825 90.000000
IMG_1506 2 897.170783 1690.622307 1225.891819 1688.850226 1229.435981 1984.787763 903.373067 1989.217965 90.000000
IMG_1506 3 897.170783 1316.713205 1226.777860 1316.713205 1225.005779 1611.764700 898.055698 1614.425619 90.000000
IMG_1506 4 902.487026 954.322629 1222.347657 950.778466 1225.891819 1244.943922 898.310025 1248.400336 90.000000
IMG_1506 5 906.031188 591.932053 1225.005779 583.957688 1223.233698 872.806900 900.499898 881.518860 90.000000
IMG_1506 6 907.803270 230.427517 1222.347657 227.769395 1225.005779 512.188405 906.924228 520.588759 90.000000
IMG_1507 0 1197.101787 2127.779854 1441.162910 2134.852676 1466.119689 2299.745679 1230.812918 2291.723857 90.000000
IMG_1507 1 1148.812074 1901.328532 1402.836429 1903.111160 1434.923716 2083.156492 1188.525953 2082.702543 90.000000
IMG_1507 2 1094.441949 1650.869432 1365.401260 1656.217313 1395.705920 1854.088916 1138.116311 1853.197602 90.000000
IMG_1507 3 1036.506569 1377.236179 1321.086304 1371.589722 1356.488125 1599.173247 1081.963559 1599.173247 90.000000
IMG_1507 4 975.005936 1074.189580 1269.139400 1073.298267 1310.139822 1319.300800 1023.136866 1320.192114 90.000000
IMG_1507 5 909.940049 739.947008 1214.769275 738.164381 1258.443637 1007.341066 962.527547 1009.123693 90.000000
IMG_1507 6 835.961026 372.725835 1163.073090 358.464819 1207.638766 664.185358 898.352973 670.424553 90.000000
IMG_1508 0 937.790281 2250.999280 1246.323427 2280.198000 1189.872568 2577.051658 873.553097 2547.852938 90.000000
IMG_1508 1 1012.733664 1912.294123 1312.507194 1933.706518 1265.789241 2205.254618 954.336223 2176.055898 90.000000
IMG_1508 2 1081.837302 1596.947943 1370.904634 1620.306919 1326.133263 1866.549461 1025.386443 1845.137066 90.000000
IMG_1508 3 1148.021069 1312.747064 1429.302075 1339.999203 1386.477285 1558.989606 1098.383244 1536.603920 90.000000
IMG_1508 4 1210.311672 1055.798324 1476.020028 1078.184010 1439.034982 1279.655181 1162.620429 1260.189367 90.000000
IMG_1508 5 1264.815950 818.315398 1519.818109 834.861339 1483.806353 1024.653022 1221.017870 1003.240627 90.000000
IMG_1508 6 1315.427066 600.298285 1558.749736 614.897646 1525.657853 791.063259 1276.495438 772.570736 90.000000
IMG_1509 0 1711.648787 3526.669039 2172.826723 3525.398577 2176.638111 3953.544484 1718.001100 3949.733096 90.000000
IMG_1509 1 1693.862310 2999.427046 2165.203947 2991.804270 2169.015335 3417.409253 1706.566937 3423.761566 90.000000
IMG_1509 2 1683.698609 2470.914591 2149.958396 2464.562278 2158.851634 2883.814947 1691.321385 2896.519573 90.000000
IMG_1509 3 1670.993983 1939.861210 2139.794695 1938.590747 2149.958396 2355.302491 1681.157684 2365.466192 90.000000
IMG_1509 4 1659.559819 1415.160142 2127.090068 1408.807829 2141.065157 1834.412811 1669.723520 1835.683274 90.000000
IMG_1509 5 1659.559819 898.081851 2113.114979 890.459075 2120.737755 1303.359431 1663.371207 1314.793594 90.000000
IMG_1509 6 1653.207506 387.355872 2106.762666 373.380783 2114.385442 782.469751 1659.559819 793.903915 90.000000
IMG_1510 0 1465.476874 2278.208704 1716.465437 2272.830378 1740.667905 2449.418759 1500.435996 2453.004310 90.000000
IMG_1510 1 1417.968325 2038.873183 1677.024377 2030.805693 1709.294335 2221.736278 1453.823834 2229.803767 90.000000
IMG_1510 2 1367.770613 1782.506294 1637.583317 1772.646029 1669.853275 1976.126042 1409.004448 1991.364633 90.000000
IMG_1510 3 1311.298186 1505.522488 1597.245870 1490.283897 1632.204991 1717.069991 1353.428409 1729.619419 90.000000
IMG_1510 4 1247.654658 1198.061500 1547.048157 1184.615684 1585.592829 1427.536756 1296.059595 1445.464511 90.000000
IMG_1510 5 1182.218354 861.916104 1491.472118 843.988349 1534.498729 1117.386605 1235.105230 1135.314359 90.000000
IMG_1510 6 1112.300112 495.293526 1432.310529 465.712731 1480.715466 770.484556 1167.876151 788.412311 90.000000
IMG_1511 0 1818.373076 3229.206443 2256.781675 3235.980968 2208.392205 3651.162622 1772.886974 3635.677992 90.000000
IMG_1511 1 1882.247177 2754.021846 2298.396620 2759.828582 2266.459569 3140.169818 1833.857706 3131.459713 90.000000
IMG_1511 2 1938.378962 2327.226719 2341.947143 2330.130088 2310.977882 2670.791957 1895.796228 2668.856379 90.000000
IMG_1511 3 1988.704011 1932.368643 2370.980825 1938.175380 2342.914932 2243.996831 1953.863592 2243.996831 90.000000
IMG_1511 4 2037.093481 1576.222143 2402.917875 1574.286564 2376.787561 1866.558964 2000.317484 1862.687806 90.000000
IMG_1511 5 2081.611793 1243.302589 2435.822715 1246.205957 2408.724612 1509.444674 2046.771375 1504.605727 90.000000
IMG_1511 6 2119.495850 939.206665 2459.049660 933.609980 2440.661662 1179.428488 2088.386319 1179.428488 90.000000
IMG_1512 0 1641.432609 3486.267164 2104.509957 3474.848819 2113.390893 3902.402425 1654.119659 3904.939836 90.000000
IMG_1512 1 1626.208148 2953.411037 2098.166432 2948.336217 2108.316072 3375.889824 1640.163904 3377.158529 90.000000
IMG_1512 2 1616.058507 2426.898436 2091.822907 2419.286205 2098.166432 2839.227581 1626.208148 2850.645927 90.000000
IMG_1512 3 1605.908867 1897.848424 2076.598446 1887.698783 2086.748086 2310.177570 1614.789802 2320.327210 90.000000
IMG_1512 4 1594.490521 1373.873232 2061.373985 1362.454887 2074.061036 1788.739788 1603.371457 1790.008493 90.000000
IMG_1512 5 1590.684406 862.585091 2049.955639 839.748400 2057.567870 1264.764597 1597.027931 1271.108122 90.000000
IMG_1512 6 1586.878291 351.296950 2034.731179 336.072490 2047.418229 744.595520 1595.759226 757.282571 90.000000
IMG_1513 0 1453.676582 2084.714082 1686.677660 2084.714082 1708.826052 2238.866887 1489.999944 2233.551273 90.000000
IMG_1513 1 1409.379799 1885.378559 1648.582427 1882.720752 1677.818304 2043.961042 1444.817225 2044.846978 90.000000
IMG_1513 2 1356.223659 1659.464966 1610.487194 1657.693094 1640.609006 1838.423969 1398.748571 1841.081776 90.000000
IMG_1513 3 1296.865970 1414.946723 1566.628296 1405.525757 1602.513773 1608.966633 1344.706496 1614.282247 90.000000
IMG_1513 4 1230.420795 1136.762926 1517.463949 1125.245762 1558.216990 1352.931227 1280.919128 1360.904648 90.000000
IMG_1513 5 1158.660007 825.799509 1463.421874 814.282346 1508.604593 1069.431816 1215.359889 1077.405237 90.000000
IMG_1513 6 1082.469540 473.197116 1402.292313 452.820596 1453.676582 746.951235 1148.028779 756.696528 90.000000
IMG_1515 0 1710.194127 3175.125031 2147.495945 3185.487633 2094.646673 3598.955466 1653.199814 3582.375303 90.000000
IMG_1515 1 1781.696083 2704.662885 2199.308957 2712.952967 2156.822287 3091.187952 1726.774291 3080.825350 90.000000
IMG_1515 2 1845.944217 2279.796190 2249.049448 2286.013751 2210.707819 2623.834587 1797.239986 2616.580766 90.000000
IMG_1515 3 1907.083571 1895.343643 2289.463597 1905.706246 2258.375790 2207.257974 1863.560641 2201.040412 90.000000
IMG_1515 4 1958.896583 1546.123945 2324.696445 1551.305246 2294.644898 1833.168030 1920.554954 1823.841687 90.000000
IMG_1515 5 2010.709594 1223.847013 2356.820512 1232.137094 2332.986527 1483.948331 1972.367966 1480.839550 90.000000
IMG_1515 6 2054.232524 928.512846 2386.872059 932.657887 2360.965553 1168.925220 2022.108457 1164.780179 90.000000
IMG_1516 0 1617.448578 3489.441279 2077.905108 3486.904328 2081.710534 3908.038123 1627.596381 3909.306599 90.000000
IMG_1516 1 1604.763825 2957.950133 2066.488830 2952.876232 2076.636632 3380.352404 1614.911628 3381.620879 90.000000
IMG_1516 2 1599.689924 2432.801364 2066.488830 2418.848136 2072.831207 2846.324308 1608.569251 2851.398209 90.000000
IMG_1516 3 1595.884498 1900.041743 2061.414929 1902.578694 2063.951880 2314.833162 1599.689924 2324.980965 90.000000
IMG_1516 4 1585.736696 1377.429925 2048.730176 1372.356024 2061.414929 1793.489819 1593.347548 1799.832195 90.000000
IMG_1516 5 1585.736696 864.965909 2044.924750 859.892007 2048.730176 1274.683426 1590.810597 1277.220377 90.000000
IMG_1516 6 1585.736696 360.112744 2039.850849 343.622565 2044.924750 758.413984 1585.736696 766.024836 90.000000
IMG_1517 0 2037.518916 2958.219177 2365.042120 2966.407257 2394.285263 3190.994597 2080.798768 3173.448711 90.000000
IMG_1517 1 1975.523453 2664.618020 2323.178711 2666.794189 2358.023765 2903.242068 2023.482208 2900.902617 90.000000
IMG_1517 2 1911.188538 2341.773719 2276.930176 2339.710449 2318.253091 2601.452831 1964.995921 2602.622556 90.000000
IMG_1517 3 1835.156366 1981.498196 2223.505307 1976.819293 2266.785159 2270.420450 1891.303201 2269.250724 90.000000
IMG_1517 4 1750.936114 1575.603369 2156.830940 1576.773095 2209.468598 1899.617395 1818.780206 1903.126572 90.000000
IMG_1517 5 1662.036958 1125.258964 2094.835477 1125.258964 2145.133683 1486.704214 1738.069131 1492.552842 90.000000
IMG_1517 6 1567.289175 626.955805 2018.803305 615.258548 2077.289591 1022.323101 1645.660798 1032.850632 90.000000
IMG_1518 0 1809.936914 3207.292194 2249.807294 3219.398719 2199.363443 3631.020542 1752.430924 3616.896264 90.000000
IMG_1518 1 1875.513920 2746.235397 2299.242268 2748.253151 2259.896064 3123.555402 1827.087823 3112.457755 90.000000
IMG_1518 2 1940.462388 2323.709893 2336.570718 2331.586942 2305.295530 2662.498604 1895.691460 2658.463096 90.000000
IMG_1518 3 1998.596916 1948.213674 2376.925799 1956.284691 2346.659488 2251.885657 1956.224082 2244.823518 90.000000
IMG_1518 4 2051.058521 1608.222119 2412.236494 1614.275381 2386.005692 1884.654422 2010.703441 1878.601160 90.000000
IMG_1518 5 2095.449110 1293.452489 2444.520559 1299.505751 2419.298633 1549.707252 2061.147292 1542.645113 90.000000
IMG_1518 6 2138.830822 1005.922539 2472.769115 1011.975801 2449.564944 1240.990884 2110.582265 1236.955376 90.000000
IMG_1519 0 1232.461317 2482.271312 1551.838017 2476.933540 1560.734304 2779.407295 1240.467975 2782.076181 90.000000
IMG_1519 1 1221.785772 2114.854662 1541.162473 2106.848004 1552.727646 2403.983987 1229.792431 2409.321759 90.000000
IMG_1519 2 1211.999857 1744.769126 1538.493587 1733.203953 1546.500245 2032.119194 1220.896144 2041.015481 90.000000
IMG_1519 3 1203.103570 1371.125075 1527.818042 1365.787303 1533.155815 1662.033658 1210.220599 1667.371430 90.000000
IMG_1519 4 1195.096912 1006.377311 1519.811384 1001.929168 1526.928414 1292.837750 1202.213941 1299.954780 90.000000
IMG_1519 5 1187.979882 643.408805 1510.025469 638.071033 1516.252869 925.421100 1195.096912 933.427759 90.000000
IMG_1519 6 1185.310996 290.226214 1502.018810 275.102526 1506.466954 561.562965 1190.648768 574.907396 90.000000
IMG_1520 0 1486.926675 2152.736153 1723.194507 2153.550870 1742.747707 2317.308919 1517.885908 2314.864769 90.000000
IMG_1520 1 1446.190842 1933.577371 1696.308858 1935.206804 1719.935641 2107.926737 1477.964792 2108.741453 90.000000
IMG_1520 2 1400.566709 1697.309539 1666.164341 1692.421239 1691.420558 1885.509088 1436.414242 1886.323804 90.000000
IMG_1520 3 1346.795409 1432.526623 1627.872658 1427.638323 1653.128874 1641.908805 1388.345959 1642.723522 90.000000
IMG_1520 4 1294.653543 1140.043341 1588.766258 1131.896174 1619.725491 1371.422873 1339.462959 1377.125890 90.000000
IMG_1520 5 1234.364510 816.600826 1537.439108 805.194793 1576.545508 1071.607141 1284.876943 1076.495441 90.000000
IMG_1520 6 1170.001893 456.496061 1487.741392 435.313428 1532.550808 737.573309 1222.143760 744.091043 90.000000
IMG_1521 0 1358.943429 2191.599875 1661.447279 2206.547124 1623.723270 2494.815499 1318.372325 2478.444702 90.000000
IMG_1521 1 1405.920498 1864.895718 1697.035967 1874.148777 1668.565017 2141.063938 1368.196488 2125.404915 90.000000
IMG_1521 2 1449.338697 1570.933153 1730.489334 1578.762664 1704.153705 1816.495102 1415.173557 1805.818495 90.000000
IMG_1521 3 1488.486254 1300.459122 1756.824964 1312.559276 1734.048203 1524.667858 1460.015304 1516.838347 90.000000
IMG_1521 4 1526.922038 1056.320721 1783.160593 1062.014911 1761.807380 1262.023339 1497.739313 1253.482054 90.000000
IMG_1521 5 1558.951857 827.129569 1802.378485 835.670854 1783.872367 1015.749617 1533.328002 1008.631879 90.000000
IMG_1521 6 1586.711034 618.579856 1823.731697 623.562272 1806.649127 790.829107 1565.357821 782.999596 90.000000
IMG_2966 0 1464.719735 2500.943605 1802.411371 2494.673469 1803.307104 2793.848551 1464.719735 2798.327220 90.000000
IMG_2966 1 1458.449599 2122.048216 1797.932702 2112.195144 1800.619903 2422.119032 1466.511203 2423.910500 90.000000
IMG_2966 2 1456.658131 1736.882690 1797.036968 1729.716820 1797.036968 2036.057773 1464.719735 2045.015111 90.000000
IMG_2966 3 1456.658131 1364.257437 1792.558299 1362.465969 1797.932702 1660.745318 1459.345332 1663.432520 90.000000
IMG_2966 4 1446.805059 993.423652 1782.705227 988.944983 1788.975364 1293.494468 1455.762397 1293.494468 90.000000
IMG_2966 5 1440.534923 617.215464 1771.060688 610.049593 1779.122292 912.807611 1446.805059 919.077748 90.000000
IMG_2966 6 1428.890384 264.296354 1760.311883 266.087822 1763.894818 538.390891 1434.264787 542.869560 90.000000
IMG_2967 0 2097.810467 3542.586774 2576.206951 3533.704080 2577.475907 3957.535448 2097.810467 3963.880229 90.000000
IMG_2967 1 2092.726248 3007.084463 2573.660644 2993.125945 2577.467512 3432.184787 2104.146854 3434.722699 90.000000
IMG_2967 2 2092.720651 2465.231776 2574.924003 2455.080126 2574.924003 2889.063143 2104.141257 2901.752705 90.000000
IMG_2967 3 2085.123704 1933.547527 2560.982275 1931.009615 2568.596012 2353.572026 2088.930572 2357.378894 90.000000
IMG_2967 4 2073.697502 1408.199664 2549.556073 1401.854884 2558.438766 1833.299988 2086.387063 1833.299988 90.000000
IMG_2967 5 2066.080966 876.504223 2534.325800 866.352573 2545.746406 1295.259765 2074.963660 1304.142459 90.000000
IMG_2967 6 2053.383010 380.333958 2522.896800 382.871870 2527.972624 768.634552 2060.996747 774.979333 90.000000
IMG_2968 0 2107.923209 3542.586774 2586.319693 3533.704080 2587.588649 3957.535448 2107.923209 3963.880229 90.000000
IMG_2968 1 2100.310804 3000.764000 2581.245200 2986.805482 2585.052069 3425.864323 2111.731410 3428.402236 90.000000
IMG_2968 2 2096.512930 2462.703590 2578.716282 2452.551941 2578.716282 2886.534958 2107.933535 2899.224520 90.000000
IMG_2968 3 2096.500538 1934.811620 2572.359109 1932.273707 2579.972847 2354.836119 2100.307407 2358.642987 90.000000
IMG_2968 4 2083.810243 1404.407386 2559.668815 1398.062605 2568.551508 1829.507710 2096.499805 1829.507710 90.000000
IMG_2968 5 2073.665523 875.240130 2541.910357 865.088480 2553.330962 1293.995673 2082.548216 1302.878366 90.000000
IMG_2968 6 2059.450681 376.557340 2529.693175 375.293247 2541.070010 763.369714 2066.053118 773.715240 90.000000
IMG_2969 0 1487.945795 2500.943605 1825.637430 2494.673469 1826.533164 2793.848551 1487.945795 2798.327220 90.000000
IMG_2969 1 1485.123530 2118.127581 1822.055435 2108.627399 1824.742637 2418.551287 1490.633936 2420.342755 90.000000
IMG_2969 2 1484.230112 1738.424990 1820.270316 1731.507252 1824.622316 2039.506809 1485.123530 2043.973899 90.000000
IMG_2969 3 1479.882733 1366.043496 1815.782901 1364.252029 1817.474974 1659.804219 1482.569934 1665.218579 90.000000
IMG_2969 4 1470.924878 991.640508 1806.825046 987.161839 1813.095182 1291.711325 1479.882215 1291.711325 90.000000
IMG_2969 5 1463.763898 618.110680 1794.289663 610.944810 1802.351267 913.702828 1470.034035 919.972964 90.000000
IMG_2969 6 1453.729893 266.099299 1785.665771 265.206998 1793.696477 539.143328 1458.390436 546.446052 90.000000
IMG_2970 0 1487.945795 2500.943605 1825.637430 2494.673469 1826.533164 2793.848551 1487.945795 2798.327220 90.000000
IMG_2970 1 1485.123530 2118.127581 1822.055435 2108.627399 1824.742637 2418.551287 1490.633936 2420.342755 90.000000
IMG_2970 2 1484.230112 1738.424990 1820.270316 1731.507252 1824.622316 2039.506809 1485.123530 2043.973899 90.000000
IMG_2970 3 1479.882733 1366.043496 1815.782901 1364.252029 1817.474974 1659.804219 1482.569934 1665.218579 90.000000
IMG_2970 4 1470.924878 991.640508 1806.825046 987.161839 1813.095182 1291.711325 1479.882215 1291.711325 90.000000
IMG_2970 5 1463.763898 618.110680 1794.289663 610.944810 1802.351267 913.702828 1470.034035 919.972964 90.000000
IMG_2970 6 1453.729893 266.099299 1785.665771 265.206998 1793.696477 539.143328 1458.390436 546.446052 90.000000
IMG_2971 0 2107.923209 3542.586774 2586.319693 3533.704080 2587.588649 3957.535448 2107.923209 3963.880229 90.000000
IMG_2971 1 2103.925000 3000.264073 2581.245200 2986.805482 2585.052069 3425.864323 2111.731410 3428.402236 90.000000
IMG_2971 2 2102.659325 2462.352070 2578.716282 2452.551941 2584.881615 2888.884647 2103.925000 2895.213023 90.000000
IMG_2971 3 2096.500538 1934.811620 2572.359109 1932.273707 2574.756213 2350.972643 2100.307407 2358.642987 90.000000
IMG_2971 4 2083.810243 1404.407386 2559.668815 1398.062605 2568.551508 1829.507710 2096.499805 1829.507710 90.000000
IMG_2971 5 2073.665523 875.240130 2541.910357 865.088480 2553.330962 1293.995673 2082.548216 1302.878366 90.000000
IMG_2971 6 2059.450681 376.557340 2529.693175 375.293247 2541.070010 763.369714 2066.053118 773.715240 90.000000
IMG_2972 0 1487.945795 2500.943605 1825.637430 2494.673469 1826.533164 2793.848551 1487.945795 2798.327220 90.000000
IMG_2972 1 1485.123530 2118.127581 1822.055435 2108.627399 1824.742637 2418.551287 1490.633936 2420.342755 90.000000
IMG_2972 2 1484.230112 1738.424990 1820.270316 1731.507252 1824.622316 2039.506809 1485.123530 2043.973899 90.000000
IMG_2972 3 1479.882733 1366.043496 1815.782901 1364.252029 1817.474974 1659.804219 1482.569934 1665.218579 90.000000
IMG_2972 4 1470.924878 991.640508 1806.825046 987.161839 1813.095182 1291.711325 1479.882215 1291.711325 90.000000
IMG_2972 5 1463.763898 618.110680 1794.289663 610.944810 1802.351267 913.702828 1470.034035 919.972964 90.000000
IMG_2972 6 1453.729893 266.099299 1785.665771 265.206998 1793.696477 539.143328 1458.390436 546.446052 90.000000
IMG_2973 0 1626.128479 1987.835534 1859.720296 1990.830300 1860.319249 2117.209463 1633.914873 2119.006323 90.000000
IMG_2973 1 1609.357784 1810.545334 1856.725529 1806.951614 1857.923436 1954.893098 1624.331619 1947.106704 90.000000
IMG_2973 2 1590.790230 1605.703279 1850.735995 1590.130491 1855.527622 1761.431157 1605.165111 1773.410225 90.000000
IMG_2973 3 1569.227908 1361.929254 1843.548555 1360.132394 1850.137042 1546.406895 1584.800696 1558.984915 90.000000
IMG_2973 4 1535.686519 1108.571976 1838.756928 1108.571976 1842.949601 1309.221357 1560.243607 1311.617171 90.000000
IMG_2973 5 1500.947223 814.485868 1821.986233 817.480634 1835.163207 1055.864079 1529.098032 1051.671405 90.000000
IMG_2973 6 1460.817347 461.103375 1813.600886 454.514888 1822.585187 755.189483 1491.363969 752.194716 90.000000
IMG_2974 0 2303.682012 2814.005360 2634.603753 2818.247946 2637.365359 2995.215285 2314.712736 2999.830645 90.000000
IMG_2974 1 2279.923528 2564.522556 2630.361166 2559.431453 2632.058201 2769.015222 2301.136460 2757.984497 90.000000
IMG_2974 2 2253.619492 2274.329645 2621.875993 2252.268196 2628.664132 2494.944139 2273.983907 2511.914485 90.000000
IMG_2974 3 2223.072870 1928.983110 2611.693786 1926.437558 2621.027476 2190.326434 2245.134319 2208.145297 90.000000
